Temp A (K)	Temp B (K)	Current (A)	Voltage (V)	R (ohm)
4.358000	4.020000	0.000100	0.002907	29.066865
4.309000	3.716000	0.000100	0.002906	29.055900
4.456000	3.971000	0.000100	0.002907	29.068545
4.299000	3.743000	0.000100	0.002906	29.057580
4.374000	3.754000	0.000100	0.002907	29.071920
4.357000	4.022000	0.000100	0.002907	29.070650
4.302000	3.717000	0.000100	0.002906	29.057585
4.447000	3.845000	0.000100	0.002908	29.079955
4.302000	3.875000	0.000100	0.002906	29.063075
4.326000	3.707000	0.000100	0.002907	29.066425
4.414000	4.046000	0.000100	0.002908	29.081200
4.287000	3.716000	0.000100	0.002907	29.068110
4.422000	3.840000	0.000100	0.002909	29.088360
4.312000	3.875000	0.000100	0.002908	29.076975
4.326000	3.706000	0.000100	0.002908	29.075295
4.426000	4.044000	0.000100	0.002908	29.082025
4.296000	3.714000	0.000100	0.002907	29.073585
4.413000	3.743000	0.000100	0.002908	29.082040
4.358000	4.023000	0.000100	0.002907	29.069385
4.301000	3.709000	0.000100	0.002907	29.071505
4.442000	3.953000	0.000100	0.002908	29.084150
4.281000	3.741000	0.000100	0.002907	29.067675
4.358000	3.739000	0.000100	0.002908	29.076140
4.352000	4.024000	0.000100	0.002908	29.079925
4.290000	3.710000	0.000100	0.002906	29.062625
4.435000	3.948000	0.000100	0.002908	29.084575
4.285000	3.879000	0.000100	0.002908	29.076145
4.359000	3.702000	0.000100	0.002908	29.077795
4.423000	4.035000	0.000100	0.002909	29.085820
4.292000	3.712000	0.000100	0.002907	29.074045
4.400000	3.821000	0.000100	0.002909	29.090445
4.306000	3.881000	0.000100	0.002907	29.068505
4.321000	3.701000	0.000100	0.002908	29.078220
4.417000	4.032000	0.000100	0.002909	29.092140
4.286000	3.712000	0.000100	0.002908	29.076540
4.398000	3.817000	0.000100	0.002909	29.089200
4.303000	3.883000	0.000100	0.002908	29.079915
4.310000	3.706000	0.000100	0.002909	29.085385
4.428000	3.936000	0.000100	0.002910	29.101010
4.279000	3.743000	0.000100	0.002908	29.078230
4.353000	3.728000	0.000100	0.002910	29.097650
4.359000	4.027000	0.000100	0.002910	29.102675
4.292000	3.705000	0.000100	0.002909	29.089200
4.426000	3.931000	0.000100	0.002911	29.110690
4.278000	3.745000	0.000100	0.002908	29.076565
4.344000	3.724000	0.000100	0.002909	29.088770
4.352000	4.024000	0.000100	0.002909	29.090465
4.269000	3.710000	0.000100	0.002907	29.074455
4.380000	3.803000	0.000100	0.002910	29.104790
4.287000	3.890000	0.000100	0.002908	29.084560
4.288000	3.697000	0.000100	0.002910	29.099305
4.396000	4.020000	0.000100	0.002910	29.097640
4.262000	3.709000	0.000100	0.002909	29.085415
4.372000	3.800000	0.000100	0.002910	29.102685
4.284000	3.892000	0.000100	0.002909	29.088345
4.288000	3.696000	0.000100	0.002909	29.090035
4.395000	4.016000	0.000100	0.002910	29.095095
4.261000	3.750000	0.000100	0.002909	29.094675
4.372000	3.716000	0.000100	0.002911	29.108175
4.343000	4.027000	0.000100	0.002910	29.097205
4.266000	3.701000	0.000100	0.002910	29.098885
4.396000	3.913000	0.000100	0.002911	29.109000
4.254000	3.750000	0.000100	0.002910	29.096775
4.321000	3.712000	0.000100	0.002911	29.107735
4.342000	4.027000	0.000100	0.002911	29.109855
4.262000	3.700000	0.000100	0.002910	29.099320
4.392000	3.908000	0.000100	0.002911	29.110250
4.249000	3.899000	0.000100	0.002909	29.092985
4.316000	3.692000	0.000100	0.002911	29.111965
4.388000	4.005000	0.000100	0.002911	29.109020
4.251000	3.708000	0.000100	0.002910	29.095510
4.357000	3.781000	0.000100	0.002911	29.109425
4.280000	3.904000	0.000100	0.002911	29.109010
4.276000	3.691000	0.000100	0.002910	29.103960
4.386000	4.001000	0.000100	0.002911	29.114050
4.246000	3.708000	0.000100	0.002909	29.092565
4.356000	3.776000	0.000100	0.002910	29.096335
4.280000	4.026000	0.000100	0.002911	29.108160
4.270000	3.697000	0.000100	0.002910	29.098875
4.387000	3.893000	0.000100	0.002912	29.121240
4.248000	3.762000	0.000100	0.002910	29.100135
4.307000	3.699000	0.000100	0.002912	29.117430
4.342000	4.026000	0.000100	0.002911	29.106065
4.252000	3.696000	0.000100	0.002909	29.094255
4.384000	3.889000	0.000100	0.002913	29.129660
4.247000	3.768000	0.000100	0.002911	29.111530
4.313000	3.697000	0.000100	0.002912	29.115740
4.346000	3.992000	0.000100	0.002913	29.125860
4.248000	3.707000	0.000100	0.002910	29.097210
4.344000	3.765000	0.000100	0.002913	29.128395
4.278000	3.919000	0.000100	0.002910	29.104360
4.261000	3.688000	0.000100	0.002912	29.122495
4.379000	3.988000	0.000100	0.002912	29.124595
4.236000	3.707000	0.000100	0.002911	29.107325
4.343000	3.763000	0.000100	0.002912	29.120820
4.278000	3.924000	0.000100	0.002911	29.110680
4.258000	3.688000	0.000100	0.002911	29.109410
4.378000	3.877000	0.000100	0.002912	29.120370
4.234000	3.777000	0.000100	0.002911	29.111535
4.292000	3.690000	0.000100	0.002912	29.120820
4.337000	4.026000	0.000100	0.002913	29.125895
4.239000	3.692000	0.000100	0.002912	29.122080
4.371000	3.873000	0.000100	0.002913	29.127140
4.235000	3.779000	0.000100	0.002911	29.114890
4.291000	3.687000	0.000100	0.002911	29.113625
4.342000	4.025000	0.000100	0.002913	29.132175
4.244000	3.692000	0.000100	0.002911	29.105210
4.373000	3.869000	0.000100	0.002913	29.125865
4.238000	3.935000	0.000100	0.002912	29.118690
4.289000	3.685000	0.000100	0.002912	29.124155
4.377000	3.976000	0.000100	0.002913	29.130910
4.236000	3.705000	0.000100	0.002911	29.113640
4.332000	3.751000	0.000100	0.002914	29.135560
4.279000	3.938000	0.000100	0.002911	29.111535
4.261000	3.685000	0.000100	0.002913	29.126700
4.378000	3.972000	0.000100	0.002914	29.144415
4.234000	3.706000	0.000100	0.002912	29.121650
4.334000	3.749000	0.000100	0.002913	29.130485
4.282000	4.024000	0.000100	0.002912	29.122480
4.259000	3.689000	0.000100	0.002913	29.125430
4.368000	3.858000	0.000100	0.002914	29.138080
4.236000	3.795000	0.000100	0.002911	29.114870
4.282000	3.681000	0.000100	0.002914	29.137680
4.340000	4.023000	0.000100	0.002913	29.130080
4.235000	3.686000	0.000100	0.002913	29.129660
4.364000	3.854000	0.000100	0.002913	29.130065
4.235000	3.797000	0.000100	0.002912	29.124585
4.280000	3.680000	0.000100	0.002913	29.133850
4.340000	3.962000	0.000100	0.002914	29.137220
4.224000	3.704000	0.000100	0.002912	29.119535
4.320000	3.739000	0.000100	0.002914	29.142310
4.277000	3.953000	0.000100	0.002913	29.134690
4.241000	3.681000	0.000100	0.002914	29.135560
4.366000	3.958000	0.000100	0.002915	29.146505
4.219000	3.704000	0.000100	0.002912	29.124190
4.313000	3.738000	0.000100	0.002913	29.127135
4.273000	3.956000	0.000100	0.002913	29.133440
4.236000	3.684000	0.000100	0.002914	29.141455
4.365000	3.842000	0.000100	0.002915	29.150300
4.228000	3.808000	0.000100	0.002913	29.131765
4.265000	3.676000	0.000100	0.002914	29.136820
4.334000	4.018000	0.000100	0.002915	29.149880
4.222000	3.684000	0.000100	0.002905	29.051235
4.351000	3.838000	0.000100	0.002915	29.152005
4.226000	3.811000	0.000100	0.002915	29.154095
4.262000	3.674000	0.000100	0.002914	29.135120
4.333000	4.019000	0.000100	0.002915	29.153675
4.218000	3.703000	0.000100	0.002914	29.143990
4.305000	3.730000	0.000100	0.002914	29.138075
4.273000	3.964000	0.000100	0.002914	29.135975
4.232000	3.677000	0.000100	0.002914	29.139335
4.367000	3.946000	0.000100	0.002916	29.159985
4.219000	3.702000	0.000100	0.002913	29.125860
4.310000	3.727000	0.000100	0.002914	29.141020
4.280000	3.966000	0.000100	0.002914	29.138480
4.235000	3.679000	0.000100	0.002914	29.141055
4.370000	3.828000	0.000100	0.002914	29.141875
4.222000	3.817000	0.000100	0.002914	29.138510
4.264000	3.673000	0.000100	0.002915	29.151150
4.338000	4.015000	0.000100	0.002915	29.150300
4.217000	3.680000	0.000100	0.002914	29.135980
4.343000	3.825000	0.000100	0.002916	29.163830
4.223000	3.819000	0.000100	0.002913	29.131340
4.253000	3.672000	0.000100	0.002914	29.141880
4.332000	4.013000	0.000100	0.002916	29.160415
4.212000	3.679000	0.000100	0.002914	29.138500
4.340000	3.822000	0.000100	0.002915	29.146490
4.221000	3.969000	0.000100	0.002915	29.146510
4.251000	3.677000	0.000100	0.002915	29.152840
4.356000	3.936000	0.000100	0.002916	29.158300
4.208000	3.701000	0.000100	0.002914	29.135560
4.295000	3.719000	0.000100	0.002915	29.152415
4.272000	3.971000	0.000100	0.002914	29.141860
4.219000	3.674000	0.000100	0.002915	29.146505
4.352000	3.933000	0.000100	0.002916	29.159985
4.203000	3.700000	0.000100	0.002914	29.143140
4.292000	3.717000	0.000100	0.002916	29.163345
4.270000	4.008000	0.000100	0.002915	29.148600
4.218000	3.677000	0.000100	0.002914	29.141015
4.356000	3.813000	0.000100	0.002916	29.159985
4.224000	3.826000	0.000100	0.002914	29.143125
4.244000	3.667000	0.000100	0.002915	29.149885
4.328000	4.007000	0.000100	0.002916	29.159570
4.203000	3.674000	0.000100	0.002915	29.148600
4.329000	3.809000	0.000100	0.002916	29.163790
4.215000	3.825000	0.000100	0.002915	29.150720
4.240000	3.667000	0.000100	0.002915	29.154085
4.327000	4.004000	0.000100	0.002916	29.161700
4.202000	3.675000	0.000100	0.002914	29.144825
4.327000	3.710000	0.000100	0.002917	29.169275
4.268000	3.974000	0.000100	0.002915	29.153245
4.214000	3.672000	0.000100	0.002915	29.151150
4.348000	3.921000	0.000100	0.002917	29.167145
4.198000	3.698000	0.000100	0.002916	29.162540
4.281000	3.708000	0.000100	0.002915	29.150290
4.266000	3.973000	0.000100	0.002916	29.161675
4.209000	3.669000	0.000100	0.002916	29.161250
4.344000	3.919000	0.000100	0.002918	29.177695
4.195000	3.828000	0.000100	0.002916	29.158310
4.278000	3.664000	0.000100	0.002917	29.168835
4.266000	4.000000	0.000100	0.002916	29.160415
4.195000	3.670000	0.000100	0.002916	29.160415
4.322000	3.797000	0.000100	0.002917	29.172640
4.211000	3.829000	0.000100	0.002915	29.151145
4.231000	3.663000	0.000100	0.002916	29.163790
4.324000	3.998000	0.000100	0.002917	29.165475
4.197000	3.671000	0.000100	0.002916	29.161260
4.319000	3.795000	0.000100	0.002917	29.170945
4.210000	3.974000	0.000100	0.002917	29.165030
4.230000	3.669000	0.000100	0.002917	29.167585
4.339000	3.911000	0.000100	0.002918	29.181475
4.188000	3.696000	0.000100	0.002917	29.167580
4.271000	3.700000	0.000100	0.002916	29.160835
4.264000	3.974000	0.000100	0.002917	29.170975
4.202000	3.667000	0.000100	0.002916	29.156210
4.337000	3.908000	0.000100	0.002919	29.187405
4.188000	3.697000	0.000100	0.002918	29.176010
4.268000	3.697000	0.000100	0.002916	29.161255
4.262000	3.974000	0.000100	0.002917	29.170530
4.200000	3.668000	0.000100	0.002916	29.161260
4.336000	3.786000	0.000100	0.002918	29.183585
4.207000	3.830000	0.000100	0.002916	29.163370
4.222000	3.659000	0.000100	0.002917	29.168845
4.318000	3.990000	0.000100	0.002917	29.168830
4.186000	3.668000	0.000100	0.002916	29.164640
4.309000	3.783000	0.000100	0.002918	29.184025
4.206000	3.830000	0.000100	0.002916	29.159145
4.220000	3.660000	0.000100	0.002917	29.168835
4.319000	3.989000	0.000100	0.002919	29.185300
4.186000	3.696000	0.000100	0.002917	29.172225
4.307000	3.691000	0.000100	0.002919	29.186960
4.204000	3.974000	0.000100	0.002916	29.162110
4.195000	3.664000	0.000100	0.002918	29.177700
4.330000	3.897000	0.000100	0.002918	29.180635
4.180000	3.695000	0.000100	0.002916	29.163780
4.260000	3.689000	0.000100	0.002917	29.173070
4.261000	3.974000	0.000100	0.002918	29.178540
4.192000	3.662000	0.000100	0.002919	29.187790
4.328000	3.894000	0.000100	0.002920	29.198350
4.178000	3.695000	0.000100	0.002916	29.164190
4.256000	3.655000	0.000100	0.002918	29.182750
4.314000	3.983000	0.000100	0.002918	29.177275
4.178000	3.663000	0.000100	0.002917	29.171375
4.301000	3.771000	0.000100	0.002919	29.188235
4.200000	3.832000	0.000100	0.002920	29.197090
4.211000	3.654000	0.000100	0.002919	29.187375
4.312000	3.979000	0.000100	0.002919	29.192885
4.176000	3.663000	0.000100	0.002919	29.188640
4.298000	3.768000	0.000100	0.002920	29.196220
4.199000	3.973000	0.000100	0.002918	29.178545
4.207000	3.658000	0.000100	0.002918	29.184855
4.311000	3.884000	0.000100	0.002919	29.192865
4.173000	3.693000	0.000100	0.002918	29.178130
4.248000	3.679000	0.000100	0.002919	29.188630
4.256000	3.972000	0.000100	0.002918	29.184005
4.182000	3.658000	0.000100	0.002919	29.190325
4.321000	3.881000	0.000100	0.002920	29.199190
4.173000	3.693000	0.000100	0.002918	29.180630
4.245000	3.677000	0.000100	0.002919	29.188230
4.255000	3.972000	0.000100	0.002919	29.191185
4.179000	3.656000	0.000100	0.002918	29.184030
4.317000	3.758000	0.000100	0.002920	29.197075
4.168000	3.834000	0.000100	0.002918	29.183585
4.201000	3.651000	0.000100	0.002920	29.197935
4.308000	3.970000	0.000100	0.002918	29.181915
4.168000	3.661000	0.000100	0.002919	29.186960
4.288000	3.755000	0.000100	0.002920	29.202965
4.195000	3.835000	0.000100	0.002919	29.188630
4.197000	3.647000	0.000100	0.002919	29.192850
4.307000	3.968000	0.000100	0.002920	29.199195
4.166000	3.659000	0.000100	0.002918	29.180205
4.285000	3.670000	0.000100	0.002920	29.201275
4.193000	3.972000	0.000100	0.002919	29.189075
4.195000	3.654000	0.000100	0.002920	29.197080
4.312000	3.868000	0.000100	0.002920	29.198765
4.163000	3.694000	0.000100	0.002919	29.185290
4.233000	3.668000	0.000100	0.002920	29.202130
4.250000	3.970000	0.000100	0.002920	29.199600
4.169000	3.651000	0.000100	0.002919	29.190780
4.308000	3.864000	0.000100	0.002920	29.198770
4.159000	3.694000	0.000100	0.002919	29.190755
4.230000	3.664000	0.000100	0.002919	29.194130
4.249000	3.958000	0.000100	0.002920	29.202990
4.167000	3.655000	0.000100	0.002920	29.197505
4.276000	3.740000	0.000100	0.002920	29.200870
4.187000	3.836000	0.000100	0.002919	29.193710
4.184000	3.641000	0.000100	0.002920	29.198355
4.298000	3.954000	0.000100	0.002922	29.216915
4.156000	3.654000	0.000100	0.002920	29.195395
4.270000	3.736000	0.000100	0.002920	29.202130
4.185000	3.836000	0.000100	0.002920	29.204680
4.183000	3.639000	0.000100	0.002920	29.203420
4.296000	3.852000	0.000100	0.002920	29.204275
4.153000	3.694000	0.000100	0.002919	29.193305
4.222000	3.655000	0.000100	0.002922	29.220710
4.246000	3.966000	0.000100	0.002919	29.194975
4.160000	3.646000	0.000100	0.002921	29.205115
4.299000	3.849000	0.000100	0.002922	29.221550
4.152000	3.697000	0.000100	0.002920	29.196260
4.219000	3.653000	0.000100	0.002921	29.209335
4.247000	3.966000	0.000100	0.002919	29.191615
4.158000	3.644000	0.000100	0.002920	29.197960
4.297000	3.726000	0.000100	0.002922	29.217755
4.150000	3.842000	0.000100	0.002920	29.197520
4.176000	3.639000	0.000100	0.002921	29.211865
4.295000	3.944000	0.000100	0.002921	29.208070
4.152000	3.653000	0.000100	0.002919	29.192880
4.265000	3.724000	0.000100	0.002921	29.210605
4.187000	3.844000	0.000100	0.002921	29.205940
4.177000	3.638000	0.000100	0.002921	29.213105
4.296000	3.941000	0.000100	0.002922	29.217335
4.151000	3.650000	0.000100	0.002921	29.208070
4.263000	3.720000	0.000100	0.002923	29.225350
4.187000	3.966000	0.000100	0.002921	29.209340
4.175000	3.642000	0.000100	0.002921	29.213550
4.295000	3.837000	0.000100	0.002922	29.218585
4.148000	3.703000	0.000100	0.002920	29.204695
4.212000	3.646000	0.000100	0.002922	29.217350
4.248000	3.965000	0.000100	0.002921	29.214815
4.153000	3.640000	0.000100	0.002921	29.211885
4.290000	3.832000	0.000100	0.002923	29.229985
4.144000	3.703000	0.000100	0.002921	29.214820
4.206000	3.643000	0.000100	0.002922	29.221540
4.245000	3.932000	0.000100	0.002923	29.231255
4.149000	3.648000	0.000100	0.002921	29.211430
4.251000	3.711000	0.000100	0.002922	29.222395
4.180000	3.851000	0.000100	0.002920	29.204265
4.163000	3.632000	0.000100	0.002922	29.219450
4.286000	3.929000	0.000100	0.002922	29.221140
4.136000	3.647000	0.000100	0.002922	29.221535
4.247000	3.708000	0.000100	0.002923	29.226180
4.178000	3.853000	0.000100	0.002923	29.225770
4.160000	3.630000	0.000100	0.002922	29.215230
4.284000	3.823000	0.000100	0.002924	29.240530
4.136000	3.708000	0.000100	0.002921	29.208500
4.197000	3.636000	0.000100	0.002923	29.231680
4.242000	3.962000	0.000100	0.002923	29.230385
4.140000	3.635000	0.000100	0.002922	29.221995
4.281000	3.820000	0.000100	0.002924	29.235065
4.137000	3.709000	0.000100	0.002915	29.151165
4.195000	3.633000	0.000100	0.002922	29.218585
4.242000	3.961000	0.000100	0.002922	29.216915
4.140000	3.648000	0.000100	0.002923	29.227020
4.278000	3.701000	0.000100	0.002923	29.226595
4.176000	3.858000	0.000100	0.002921	29.213980
4.155000	3.629000	0.000100	0.002923	29.230805
4.282000	3.919000	0.000100	0.002925	29.247690
4.131000	3.647000	0.000100	0.002923	29.227445
4.239000	3.698000	0.000100	0.002925	29.245145
4.177000	3.859000	0.000100	0.002922	29.218185
4.153000	3.630000	0.000100	0.002922	29.216075
4.281000	3.917000	0.000100	0.002924	29.237555
4.130000	3.717000	0.000100	0.002921	29.211015
4.237000	3.630000	0.000100	0.002924	29.237575
4.241000	3.961000	0.000100	0.002923	29.227025
4.136000	3.635000	0.000100	0.002923	29.229960
4.274000	3.810000	0.000100	0.002923	29.230810
4.134000	3.720000	0.000100	0.002921	29.212705
4.187000	3.630000	0.000100	0.002923	29.234615
4.242000	3.960000	0.000100	0.002923	29.232510
4.134000	3.634000	0.000100	0.002922	29.222390
4.273000	3.807000	0.000100	0.002924	29.240075
4.132000	3.869000	0.000100	0.002922	29.221540
4.184000	3.628000	0.000100	0.002923	29.227875
4.278000	3.910000	0.000100	0.002924	29.240935
4.126000	3.649000	0.000100	0.002923	29.225360
4.233000	3.691000	0.000100	0.002925	29.245135
4.178000	3.873000	0.000100	0.002923	29.227870
4.147000	3.627000	0.000100	0.002924	29.237560
4.277000	3.907000	0.000100	0.002923	29.228280
4.124000	3.648000	0.000100	0.002923	29.231660
4.227000	3.689000	0.000100	0.002924	29.243890
4.176000	3.959000	0.000100	0.002924	29.235045
4.144000	3.631000	0.000100	0.002924	29.240085
4.277000	3.905000	0.000100	0.002925	29.248535
4.122000	3.646000	0.000100	0.002923	29.225345
4.225000	3.686000	0.000100	0.002924	29.240080
4.175000	3.879000	0.000100	0.002923	29.229970
4.141000	3.626000	0.000100	0.002923	29.230410
4.274000	3.901000	0.000100	0.002924	29.238835
4.120000	3.645000	0.000100	0.002922	29.215630
4.223000	3.683000	0.000100	0.002923	29.234635
4.175000	3.957000	0.000100	0.002924	29.236750
4.138000	3.627000	0.000100	0.002923	29.234200
4.267000	3.790000	0.000100	0.002925	29.249780
4.133000	3.737000	0.000100	0.002922	29.223665
4.171000	3.620000	0.000100	0.002923	29.231240
4.240000	3.955000	0.000100	0.002924	29.237995
4.123000	3.628000	0.000100	0.002922	29.223665
4.260000	3.785000	0.000100	0.002925	29.247260
4.126000	3.740000	0.000100	0.002924	29.235475
4.166000	3.619000	0.000100	0.002924	29.239670
4.238000	3.954000	0.000100	0.002925	29.246830
4.119000	3.643000	0.000100	0.002923	29.229135
4.256000	3.675000	0.000100	0.002924	29.239240
4.174000	3.890000	0.000100	0.002924	29.240095
4.133000	3.622000	0.000100	0.002924	29.235035
4.271000	3.888000	0.000100	0.002926	29.258645
4.116000	3.643000	0.000100	0.002924	29.241780
4.213000	3.672000	0.000100	0.002925	29.245985
